doc_id,sentence_id,sentence_start,sentence_end,sentence_text,sentence_tokens,p_count,i_count,o_count,gold_label
2939214,1,8,44,"The antihypertensive effects of ketanserin (40 mg twice daily) and pindolol (5 mg twice daily) as monotherapy were compared in a crossover, double-blind trial in 17 patients with essential hypertension.","['The', 'antihypertensive', 'effects', 'of', 'ketanserin', '(', '40', 'mg', 'twice', 'daily', ')', 'and', 'pindolol', '(', '5', 'mg', 'twice', 'daily', ')', 'as', 'monotherapy', 'were', 'compared', 'in', 'a', 'crossover', ',', 'double-blind', 'trial', 'in', '17', 'patients', 'with', 'essential', 'hypertension', '.']",1,2,0,MIXED
2939214,2,44,82,Both ketanserin and pindolol decreased supine systolic and diastolic blood pressure significantly (P less than 0.01 for systolic and P less than 0.001 for diastolic) when evaluated at the end of the 2-month treatment periods.,"['Both', 'ketanserin', 'and', 'pindolol', 'decreased', 'supine', 'systolic', 'and', 'diastolic', 'blood', 'pressure', 'significantly', '(', 'P', 'less', 'than', '0.01', 'for', 'systolic', 'and', 'P', 'less', 'than', '0.001', 'for', 'diastolic', ')', 'when', 'evaluated', 'at', 'the', 'end', 'of', 'the', '2-month', 'treatment', 'periods', '.']",0,2,9,MIXED
2939214,3,82,92,There was no significant difference between the two drugs.,"['There', 'was', 'no', 'significant', 'difference', 'between', 'the', 'two', 'drugs', '.']",0,0,0,NONE
2939214,4,92,104,No significant changes in heart rate were observed on either drug.,"['No', 'significant', 'changes', 'in', 'heart', 'rate', 'were', 'observed', 'on', 'either', 'drug', '.']",0,0,2,O
2939214,5,104,110,Both drugs were well tolerated.,"['Both', 'drugs', 'were', 'well', 'tolerated', '.']",0,0,0,NONE
2943781,0,0,20,Prevention of subsequent exercise-induced periinfarct ischemia by emergency coronary angioplasty in acute myocardial infarction: comparison with intracoronary streptokinase.,"['Prevention', 'of', 'subsequent', 'exercise-induced', 'periinfarct', 'ischemia', 'by', 'emergency', 'coronary', 'angioplasty', 'in', 'acute', 'myocardial', 'infarction', ':', 'comparison', 'with', 'intracoronary', 'streptokinase', '.']",4,5,3,MIXED
2943781,1,20,58,"To compare the efficacy of emergency percutaneous transluminal coronary angioplasty and intracoronary streptokinase in preventing exercise-induced periinfarct ischemia, 28 patients presenting within 12 hours of the onset of symptoms of acute myocardial infarction were prospectively randomized.","['To', 'compare', 'the', 'efficacy', 'of', 'emergency', 'percutaneous', 'transluminal', 'coronary', 'angioplasty', 'and', 'intracoronary', 'streptokinase', 'in', 'preventing', 'exercise-induced', 'periinfarct', 'ischemia', ',', '28', 'patients', 'presenting', 'within', '12', 'hours', 'of', 'the', 'onset', 'of', 'symptoms', 'of', 'acute', 'myocardial', 'infarction', 'were', 'prospectively', 'randomized', '.']",3,7,0,MIXED
2943781,2,58,75,"Of these, 14 patients were treated with emergency angioplasty and 14 patients received intracoronary streptokinase.","['Of', 'these', ',', '14', 'patients', 'were', 'treated', 'with', 'emergency', 'angioplasty', 'and', '14', 'patients', 'received', 'intracoronary', 'streptokinase', '.']",0,4,0,I
2943781,3,75,91,Recatheterization and submaximal exercise thallium-201 single photon emission computed tomography were performed before hospital discharge.,"['Recatheterization', 'and', 'submaximal', 'exercise', 'thallium-201', 'single', 'photon', 'emission', 'computed', 'tomography', 'were', 'performed', 'before', 'hospital', 'discharge', '.']",0,10,0,I
2943781,4,91,108,Periinfarct ischemia was defined as a reversible thallium defect adjacent to a fixed defect assessed qualitatively.,"['Periinfarct', 'ischemia', 'was', 'defined', 'as', 'a', 'reversible', 'thallium', 'defect', 'adjacent', 'to', 'a', 'fixed', 'defect', 'assessed', 'qualitatively', '.']",0,0,2,O
2943781,5,108,136,Successful reperfusion was achieved in 86% of patients treated with emergency angioplasty and 86% of patients treated with intracoronary streptokinase (p = NS).,"['Successful', 'reperfusion', 'was', 'achieved', 'in', '86', '%', 'of', 'patients', 'treated', 'with', 'emergency', 'angioplasty', 'and', '86', '%', 'of', 'patients', 'treated', 'with', 'intracoronary', 'streptokinase', '(', 'p', '=', 'NS', ')', '.']",0,3,2,MIXED
2943781,6,136,172,Residual stenosis of the infarct-related coronary artery shown at predischarge angiography was 43.8 +/- 31.4% for the angioplasty group and 75.0 +/- 15.6% for the streptokinase group (p less than 0.05).,"['Residual', 'stenosis', 'of', 'the', 'infarct-related', 'coronary', 'artery', 'shown', 'at', 'predischarge', 'angiography', 'was', '43.8', '+/-', '31.4', '%', 'for', 'the', 'angioplasty', 'group', 'and', '75.0', '+/-', '15.6', '%', 'for', 'the', 'streptokinase', 'group', '(', 'p', 'less', 'than', '0.05', ')', '.']",0,0,11,O
2943781,7,172,198,"Of the angioplasty group, 9% developed exercise-induced periinfarct ischemia compared with 60% of the streptokinase group (p less than 0.05).","['Of', 'the', 'angioplasty', 'group', ',', '9', '%', 'developed', 'exercise-induced', 'periinfarct', 'ischemia', 'compared', 'with', '60', '%', 'of', 'the', 'streptokinase', 'group', '(', 'p', 'less', 'than', '0.05', ')', '.']",0,0,3,O
2943781,8,198,228,"Thus, patients with acute myocardial infarction treated with emergency angioplasty had significantly less severe residual coronary stenosis and exercise-induced periinfarct ischemia than did those treated with intracoronary streptokinase.","['Thus', ',', 'patients', 'with', 'acute', 'myocardial', 'infarction', 'treated', 'with', 'emergency', 'angioplasty', 'had', 'significantly', 'less', 'severe', 'residual', 'coronary', 'stenosis', 'and', 'exercise-induced', 'periinfarct', 'ischemia', 'than', 'did', 'those', 'treated', 'with', 'intracoronary', 'streptokinase', '.']",3,1,7,MIXED
2943781,9,228,244,These results suggest further application of coronary angioplasty in the management of acute myocardial infarction.,"['These', 'results', 'suggest', 'further', 'application', 'of', 'coronary', 'angioplasty', 'in', 'the', 'management', 'of', 'acute', 'myocardial', 'infarction', '.']",3,2,0,MIXED
2947151,0,0,21,[Therapeutic value of a combination of trimetazidine with a calcium inhibitor in the treatment of chronic coronary insufficiency].,"['[', 'Therapeutic', 'value', 'of', 'a', 'combination', 'of', 'trimetazidine', 'with', 'a', 'calcium', 'inhibitor', 'in', 'the', 'treatment', 'of', 'chronic', 'coronary', 'insufficiency', ']', '.']",4,1,0,MIXED
2947151,1,21,78,"This double-blind, placebo-controlled study sought to examine the short-term benefit of adding 60 mg of trimetazidine to the daily therapeutic regimen of 29 male patients with coronary insufficiency who had persistent ST depression on exercise tolerance test (greater than or equal to 1 mm), despite treatment with nifedipine 40 mg per day.","['This', 'double-blind', ',', 'placebo-controlled', 'study', 'sought', 'to', 'examine', 'the', 'short-term', 'benefit', 'of', 'adding', '60', 'mg', 'of', 'trimetazidine', 'to', 'the', 'daily', 'therapeutic', 'regimen', 'of', '29', 'male', 'patients', 'with', 'coronary', 'insufficiency', 'who', 'had', 'persistent', 'ST', 'depression', 'on', 'exercise', 'tolerance', 'test', '(', 'greater', 'than', 'or', 'equal', 'to', '1', 'mm', ')', ',', 'despite', 'treatment', 'with', 'nifedipine', '40', 'mg', 'per', 'day', '.']",7,2,0,MIXED
2947151,2,78,164,"As compared with the placebo group, after only 14 days, the patients treated with trimetazidine showed statistically significant increases in the maximum workload level attained before ST depression occurred (31% versus - 6%; P = 0.009), the total work performed (31% versus 2%; P = 0.024) and a significant decrease in the systolic tension time (double product) /workload ratio (-5% versus +11%; P = 0.005).","['As', 'compared', 'with', 'the', 'placebo', 'group', ',', 'after', 'only', '14', 'days', ',', 'the', 'patients', 'treated', 'with', 'trimetazidine', 'showed', 'statistically', 'significant', 'increases', 'in', 'the', 'maximum', 'workload', 'level', 'attained', 'before', 'ST', 'depression', 'occurred', '(', '31', '%', 'versus', '-', '6', '%', ';', 'P', '=', '0.009', ')', ',', 'the', 'total', 'work', 'performed', '(', '31', '%', 'versus', '2', '%', ';', 'P', '=', '0.024', ')', 'and', 'a', 'significant', 'decrease', 'in', 'the', 'systolic', 'tension', 'time', '(', 'double', 'product', ')', '/workload', 'ratio', '(', '-5', '%', 'versus', '+11', '%', ';', 'P', '=', '0.005', ')', '.']",0,1,14,MIXED
2947151,3,164,183,"Throughout the study the clinical acceptability was excellent, with no side effects attributable to trimetazidine being recorded.","['Throughout', 'the', 'study', 'the', 'clinical', 'acceptability', 'was', 'excellent', ',', 'with', 'no', 'side', 'effects', 'attributable', 'to', 'trimetazidine', 'being', 'recorded', '.']",0,0,0,NONE
2947151,4,183,203,This study shows that the addition of trimetazidine to a calcium antagonist brings a valuable improvement in therapeutic results.,"['This', 'study', 'shows', 'that', 'the', 'addition', 'of', 'trimetazidine', 'to', 'a', 'calcium', 'antagonist', 'brings', 'a', 'valuable', 'improvement', 'in', 'therapeutic', 'results', '.']",0,0,0,NONE
2949396,0,0,20,No effect of acetylsalicylic acid on B-thromboglobulin and platelet factor 4 plasma levels in patients with transient ischaemic attacks.,"['No', 'effect', 'of', 'acetylsalicylic', 'acid', 'on', 'B-thromboglobulin', 'and', 'platelet', 'factor', '4', 'plasma', 'levels', 'in', 'patients', 'with', 'transient', 'ischaemic', 'attacks', '.']",3,2,7,MIXED
2949396,1,20,62,We studied the effect of acetylsalicylic acid (ASA) versus placebo on B-thromboglobulin (B-TG) and platelet factor 4 (PF4) plasma levels and ADP-induced platelet aggregation in 25 male patients with transient ischaemic attacks (TIA).,"['We', 'studied', 'the', 'effect', 'of', 'acetylsalicylic', 'acid', '(', 'ASA', ')', 'versus', 'placebo', 'on', 'B-thromboglobulin', '(', 'B-TG', ')', 'and', 'platelet', 'factor', '4', '(', 'PF4', ')', 'plasma', 'levels', 'and', 'ADP-induced', 'platelet', 'aggregation', 'in', '25', 'male', 'patients', 'with', 'transient', 'ischaemic', 'attacks', '(', 'TIA', ')', '.']",8,6,17,MIXED
2949396,2,62,82,The patients were allocated randomly to two groups: 14 patients received oral treatment with ASA 500 mg b.i.d.,"['The', 'patients', 'were', 'allocated', 'randomly', 'to', 'two', 'groups', ':', '14', 'patients', 'received', 'oral', 'treatment', 'with', 'ASA', '500', 'mg', 'b.i.d', '.']",0,1,0,I
2949396,3,82,91,"for 14 days, 11 patients placebo b.i.d.","['for', '14', 'days', ',', '11', 'patients', 'placebo', 'b.i.d', '.']",0,1,0,I
2949396,4,91,96,for the same period.,"['for', 'the', 'same', 'period', '.']",0,0,0,NONE
2949396,5,96,127,"B-TG and PF4 plasma levels and ADP-induced platelet aggregation were determined in basal conditions, and two hours, and seven and fourteen days after starting with ASA or placebo.","['B-TG', 'and', 'PF4', 'plasma', 'levels', 'and', 'ADP-induced', 'platelet', 'aggregation', 'were', 'determined', 'in', 'basal', 'conditions', ',', 'and', 'two', 'hours', ',', 'and', 'seven', 'and', 'fourteen', 'days', 'after', 'starting', 'with', 'ASA', 'or', 'placebo', '.']",0,0,9,O
2949396,6,127,146,"In addition, the same parameters were studied in a group of 20 healthy males of matched age.","['In', 'addition', ',', 'the', 'same', 'parameters', 'were', 'studied', 'in', 'a', 'group', 'of', '20', 'healthy', 'males', 'of', 'matched', 'age', '.']",2,0,0,P
2949396,7,146,168,Basal levels of plasma B-TG and PF4 and the maximal amplitude of ADP-induced platelet aggregation were abnormally high in TIA patients.,"['Basal', 'levels', 'of', 'plasma', 'B-TG', 'and', 'PF4', 'and', 'the', 'maximal', 'amplitude', 'of', 'ADP-induced', 'platelet', 'aggregation', 'were', 'abnormally', 'high', 'in', 'TIA', 'patients', '.']",0,0,12,O
2949396,8,168,201,"ASA caused a significant reduction of B-TG plasma levels in TIA patients 2 hours after the first administration, but no effect was observed at the 7th and 14th day of treatment.","['ASA', 'caused', 'a', 'significant', 'reduction', 'of', 'B-TG', 'plasma', 'levels', 'in', 'TIA', 'patients', '2', 'hours', 'after', 'the', 'first', 'administration', ',', 'but', 'no', 'effect', 'was', 'observed', 'at', 'the', '7th', 'and', '14th', 'day', 'of', 'treatment', '.']",0,0,3,O
2949396,9,201,210,PF4 plasma levels were unaffected by ASA treatment.,"['PF4', 'plasma', 'levels', 'were', 'unaffected', 'by', 'ASA', 'treatment', '.']",0,0,3,O
2949396,10,210,235,"It is concluded that ASA, at the dose conventionally used in clinical trials, does not affect the release of two alpha-granule proteins.","['It', 'is', 'concluded', 'that', 'ASA', ',', 'at', 'the', 'dose', 'conventionally', 'used', 'in', 'clinical', 'trials', ',', 'does', 'not', 'affect', 'the', 'release', 'of', 'two', 'alpha-granule', 'proteins', '.']",0,0,0,NONE
2956874,0,0,17,Placebo-controlled study of oral enoximone in congestive heart failure with initial and final intravenous hemodynamic evaluation.,"['Placebo-controlled', 'study', 'of', 'oral', 'enoximone', 'in', 'congestive', 'heart', 'failure', 'with', 'initial', 'and', 'final', 'intravenous', 'hemodynamic', 'evaluation', '.']",0,2,6,MIXED
2956874,1,17,44,Seventeen patients with stable congestive heart failure (class II and III New York Heart Association) received intravenous and oral enoximone in a 2-part study.,"['Seventeen', 'patients', 'with', 'stable', 'congestive', 'heart', 'failure', '(', 'class', 'II', 'and', 'III', 'New', 'York', 'Heart', 'Association', ')', 'received', 'intravenous', 'and', 'oral', 'enoximone', 'in', 'a', '2-part', 'study', '.']",16,1,0,MIXED
2956874,2,44,81,Hemodynamic data were first obtained after intravenous administration of 0.75 mg/kg of enoximone; data were again obtained after 12 weeks of therapy with either oral enoximone (150 mg 3 times daily) or placebo.,"['Hemodynamic', 'data', 'were', 'first', 'obtained', 'after', 'intravenous', 'administration', 'of', '0.75', 'mg/kg', 'of', 'enoximone', ';', 'data', 'were', 'again', 'obtained', 'after', '12', 'weeks', 'of', 'therapy', 'with', 'either', 'oral', 'enoximone', '(', '150', 'mg', '3', 'times', 'daily', ')', 'or', 'placebo', '.']",0,7,2,MIXED
2956874,3,81,99,"The efficacy and safety of oral enoximone were also studied in a 12-week, double-blind randomized format.","['The', 'efficacy', 'and', 'safety', 'of', 'oral', 'enoximone', 'were', 'also', 'studied', 'in', 'a', '12-week', ',', 'double-blind', 'randomized', 'format', '.']",0,2,0,I
2956874,4,99,122,"In the intravenous study, enoximone was delivered over 5 minutes and hemodynamic data were measured for up to 12 hours after.","['In', 'the', 'intravenous', 'study', ',', 'enoximone', 'was', 'delivered', 'over', '5', 'minutes', 'and', 'hemodynamic', 'data', 'were', 'measured', 'for', 'up', 'to', '12', 'hours', 'after', '.']",0,1,0,I
2956874,5,122,184,"Cardiac index increased 2.76 +/- 0.63 to 3.42 +/- 0.72 liters/min/m2), pulmonary wedge pressure decreased (19.5 +/- 8.8 to 14.6 +/- 8.0 mm Hg) as did mean arterial blood pressure (101 +/- 14.8 to 85 +/- 13.7 mm Hg) and systemic vascular resistance (1,880 +/- 573 to 1,254 +/- 383 dynes s cm-5).","['Cardiac', 'index', 'increased', '2.76', '+/-', '0.63', 'to', '3.42', '+/-', '0.72', 'liters/min/m2', ')', ',', 'pulmonary', 'wedge', 'pressure', 'decreased', '(', '19.5', '+/-', '8.8', 'to', '14.6', '+/-', '8.0', 'mm', 'Hg', ')', 'as', 'did', 'mean', 'arterial', 'blood', 'pressure', '(', '101', '+/-', '14.8', 'to', '85', '+/-', '13.7', 'mm', 'Hg', ')', 'and', 'systemic', 'vascular', 'resistance', '(', '1,880', '+/-', '573', 'to', '1,254', '+/-', '383', 'dynes', 's', 'cm-5', ')', '.']",0,0,12,O
2956874,6,184,199,Heart rate increased slightly (82 +/- 17 to 86 +/- 14 beats/min).,"['Heart', 'rate', 'increased', 'slightly', '(', '82', '+/-', '17', 'to', '86', '+/-', '14', 'beats/min', ')', '.']",0,0,2,O
2956874,7,199,217,All these changes were maximal 1 to 2 hours after infusion and lasted 8 hours at least.,"['All', 'these', 'changes', 'were', 'maximal', '1', 'to', '2', 'hours', 'after', 'infusion', 'and', 'lasted', '8', 'hours', 'at', 'least', '.']",0,0,0,NONE
2956874,8,217,226,Patients were then randomized double-blind to oral treatment.,"['Patients', 'were', 'then', 'randomized', 'double-blind', 'to', 'oral', 'treatment', '.']",0,0,0,NONE
2956874,9,226,241,Baseline values showed that the 7 patients who received placebo had more severe CHF.,"['Baseline', 'values', 'showed', 'that', 'the', '7', 'patients', 'who', 'received', 'placebo', 'had', 'more', 'severe', 'CHF', '.']",0,1,1,MIXED
